Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case01-Tag2HtmlPageScope.jsp,userinput,userinput=,[948],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case01-Tag2HtmlPageScope.jsp", using HTTP method POST. The sent post-data was: "userinput=" which modifies the "userinput" parameter. This vulnerability was found in the request with id 948.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case12-Js2JsEventScope.jsp,userinput,userinput=54nr3%20%3D,[956],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case12-Js2JsEventScope.jsp", using HTTP method POST. The sent post-data was: "userinput=54nr3%20%3D" which modifies the "userinput" parameter. This vulnerability was found in the request with id 956.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case03-Tag2TagStructure.jsp,userinput,userinput=,[960],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case03-Tag2TagStructure.jsp", using HTTP method POST. The sent post-data was: "userinput=" which modifies the "userinput" parameter. This vulnerability was found in the request with id 960.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case23-Js2ScriptTagSingleQuoteDelimiter.jsp,userinput,userinput=taqlu%27taqlu,[966],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case23-Js2ScriptTagSingleQuoteDelimiter.jsp", using HTTP method POST. The sent post-data was: "userinput=taqlu%27taqlu" which modifies the "userinput" parameter. This vulnerability was found in the request with id 966.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case28-Js2ScriptTagMLCommentScope.jsp,userinput,userinput=izsca%20%3D,[976],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case28-Js2ScriptTagMLCommentScope.jsp", using HTTP method POST. The sent post-data was: "userinput=izsca%20%3D" which modifies the "userinput" parameter. This vulnerability was found in the request with id 976.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case32-Tag2HtmlPageScopeValidViewstateRequired.jsp,userinput,userinput=&__VIEWSTATE=%2FwEPDwUENTM4MWRkhsjF%2B62gWnhYUcEyuRwTHxGDVzA%3D,[981],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case32-Tag2HtmlPageScopeValidViewstateRequired.jsp", using HTTP method POST. The sent post-data was: "...userinput=..." which modifies the "userinput" parameter. This vulnerability was found in the request with id 981.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case25-Vbs2ScriptTagDoubleQuoteDelimiter.jsp,userinput,userinput=ezjsv%20%3D,[988],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case25-Vbs2ScriptTagDoubleQuoteDelimiter.jsp", using HTTP method POST. The sent post-data was: "userinput=ezjsv%20%3D" which modifies the "userinput" parameter. This vulnerability was found in the request with id 988.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case08-Event2SingleQuotePropertyScope.jsp,userinput,userinput=wlc4y%20%3D,[998],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case08-Event2SingleQuotePropertyScope.jsp", using HTTP method POST. The sent post-data was: "userinput=wlc4y%20%3D" which modifies the "userinput" parameter. This vulnerability was found in the request with id 998.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case02-Tag2TagScope.jsp,userinput,userinput=,[1012],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case02-Tag2TagScope.jsp", using HTTP method POST. The sent post-data was: "userinput=" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1012.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case30-Tag2HtmlPageScopeMultipleVulnerabilities.jsp,userinput,userinput2=John8212&userinput=,[1015],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case30-Tag2HtmlPageScopeMultipleVulnerabilities.jsp", using HTTP method POST. The sent post-data was: "userinput2=John8212&userinput=" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1015.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case30-Tag2HtmlPageScopeMultipleVulnerabilities.jsp,userinput2,userinput2=&userinput=John8212,[1016],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case30-Tag2HtmlPageScopeMultipleVulnerabilities.jsp", using HTTP method POST. The sent post-data was: "userinput2=&userinput=John8212" which modifies the "userinput2" parameter. This vulnerability was found in the request with id 1016.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case10-Js2DoubleQuoteJsEventScope.jsp,userinput,userinput=6l12w%276l12w,[1023],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case10-Js2DoubleQuoteJsEventScope.jsp", using HTTP method POST. The sent post-data was: "userinput=6l12w%276l12w" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1023.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case22-Js2ScriptTagDoubleQuoteDelimiter.jsp,userinput,userinput=qoafu%22qoafu,[1030],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case22-Js2ScriptTagDoubleQuoteDelimiter.jsp", using HTTP method POST. The sent post-data was: "userinput=qoafu%22qoafu" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1030.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case29-Vbs2ScriptTagOLCommentScope.jsp,userinput,userinput=xzefi%27xzefi,[1040],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case29-Vbs2ScriptTagOLCommentScope.jsp", using HTTP method POST. The sent post-data was: "userinput=xzefi%27xzefi" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1040.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case09-SrcProperty2TagStructure.jsp,userinput,userinput=mptda%20%3D,[1049],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case09-SrcProperty2TagStructure.jsp", using HTTP method POST. The sent post-data was: "userinput=mptda%20%3D" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1049.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case06-Event2TagScope.jsp,userinput,userinput=opj1p%27opj1p,[1060],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case06-Event2TagScope.jsp", using HTTP method POST. The sent post-data was: "userinput=opj1p%27opj1p" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1060.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case24-Js2ScriptTag.jsp,userinput,userinput=5pibc%2F%2A,[1076],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case24-Js2ScriptTag.jsp", using HTTP method POST. The sent post-data was: "userinput=5pibc%2F%2A" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1076.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case15-Vbs2VbsEventScope.jsp,userinput,userinput=ep0xm%27ep0xm,[1087],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case15-Vbs2VbsEventScope.jsp", using HTTP method POST. The sent post-data was: "userinput=ep0xm%27ep0xm" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1087.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case27-Js2ScriptTagOLCommentScope.jsp,userinput,userinput=fwfgi%22fwfgi,[1098],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case27-Js2ScriptTagOLCommentScope.jsp", using HTTP method POST. The sent post-data was: "userinput=fwfgi%22fwfgi" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1098.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case04-Tag2HtmlComment.jsp,userinput,userinput=,[1112],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case04-Tag2HtmlComment.jsp", using HTTP method POST. The sent post-data was: "userinput=" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1112.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case05-Tag2Frameset.jsp,userinput,userinput=,[1117],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case05-Tag2Frameset.jsp", using HTTP method POST. The sent post-data was: "userinput=" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1117.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case11-Js2SingleQuoteJsEventScope.jsp,userinput,userinput=7ywsu%20%3D,[1125],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case11-Js2SingleQuoteJsEventScope.jsp", using HTTP method POST. The sent post-data was: "userinput=7ywsu%20%3D" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1125.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case16-Js2ScriptSupportingProperty.jsp,userinput,userinput=ofb19%20%3D,[1134],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case16-Js2ScriptSupportingProperty.jsp", using HTTP method POST. The sent post-data was: "userinput=ofb19%20%3D" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1134.|
Cross site scripting vulnerability,POST,http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case07-Event2DoubleQuotePropertyScope.jsp,userinput,userinput=vtsi7%20%3D,[1146],|A Cross Site Scripting vulnerability was found at: "http://192.168.1.1:8080/wavsep/active/Reflected-XSS/RXSS-Detection-Evaluation-POST/Case07-Event2DoubleQuotePropertyScope.jsp", using HTTP method POST. The sent post-data was: "userinput=vtsi7%20%3D" which modifies the "userinput" parameter. This vulnerability was found in the request with id 1146.|
